"year","sector","grupo","value"
2006,"Rocas de aplicacion","Cales",612.394742
2006,"Rocas de aplicacion","Caliza",752.843944
2006,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",1496.750135
2006,"Rocas de aplicacion","Cementos",11170.184232
2006,"Rocas de aplicacion","Cuarcita",63.34855
2006,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1014.93501
2006,"Rocas de aplicacion","Demás piedras de talla o constucción",234.991104
2006,"Rocas de aplicacion","Dolomita",351.786966
2006,"Rocas de aplicacion","Granito",6759.578299
2006,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",343.867455
2006,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",1435.143907
2006,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",640.132268
2006,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",247.319079
2006,"Rocas de aplicacion","Mármoles",3627.949126
2006,"Rocas de aplicacion","Mármoles y travertinos",1368.588475
2006,"Rocas de aplicacion","Piedra pómez",61.728395
2006,"Rocas de aplicacion","Piedras talladas o aserradas",224.116587
2006,"Rocas de aplicacion","Pizarra",895.32881
2006,"Rocas de aplicacion","Triturados pétreos",78.860311
2007,"Combustibles","Hullas",16193.796504
2007,"Metaliferos","Aluminio",14941.634932
2007,"Metaliferos","Aluminio y bauxita",3311.850218
2007,"Metaliferos","Antimonio",419.867413
2007,"Metaliferos","Arenas de escorias de siderurgia",576.134223
2007,"Metaliferos","Berilio",8.837067
2007,"Metaliferos","Bismuto",535.600843
2007,"Metaliferos","Cadmio",95.260451
2007,"Metaliferos","Cenizas y residuos",3014.389611
2007,"Metaliferos","Cinc",28738.065546
2007,"Metaliferos","Circonio",1053.222328
2007,"Metaliferos","Cobalto",3620.401244
2007,"Metaliferos","Cobre",126545.544391
2007,"Metaliferos","Cromo",2456.865276
2007,"Metaliferos","Demás desperdicios metalicos",673.642201
2007,"Metaliferos","Estaño",4978.203382
2007,"Metaliferos","Ferroaleaciones",34479.663092
2007,"Metaliferos","Hierro",61902.276851
2007,"Metaliferos","Magnesio",1385.257689
2007,"Metaliferos","Manganeso",3942.968562
2007,"Metaliferos","Min.y Conc, de metales preciosos",2028.593207
2007,"Metaliferos","Molibdeno",9964.878999
2007,"Metaliferos","Níquel",46751.472407
2007,"Metaliferos","Oro",67230.907232
2007,"Metaliferos","Plata",12883.242463
2007,"Metaliferos","Plomo",11256.233312
2007,"Metaliferos","Talio",889.452598
2007,"Metaliferos","Tantalio",438.23628
2007,"Metaliferos","Titanio",2959.79117
2007,"Metaliferos","Torio",12.644665
2007,"Metaliferos","Uranio",697.033913
2007,"Metaliferos","Vanadio",336.155823
2007,"Metaliferos","Volframio",795.12432
2007,"No metaliferos","Abrasivos naturales",148.899747
2007,"No metaliferos","Amianto (asbesto, incluye crocidolita)",422.825166
2007,"No metaliferos","Arcillas",1009.638469
2007,"No metaliferos","Arenas",1694.265922
2007,"No metaliferos","Asfaltita",925.199656
2007,"No metaliferos","Azufre",2870.627316
2007,"No metaliferos","Baritina",520.12789
2007,"No metaliferos","Bentonita",657.442165
2007,"No metaliferos","Boratos",1397.76204
2007,"No metaliferos","Caolín",2197.271509
2007,"No metaliferos","Creta",227.975266
2007,"No metaliferos","Cuarzo",228.664202
2007,"No metaliferos","Diatomitas",203.687861
2007,"No metaliferos","Feldespato",529.67451
2007,"No metaliferos","Fluorita",604.101246
2007,"No metaliferos","Fosfatos",2614.455776
2007,"No metaliferos","Grafito",305.948724
2007,"No metaliferos","Litio",956.516157
2007,"No metaliferos","Magnesio",1786.043532
2007,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",567.556597
2007,"No metaliferos","Mica",149.549341
2007,"No metaliferos","Mullita",107.072929
2007,"No metaliferos","Oxidos de hierro",927.911972
2007,"No metaliferos","Potasio",10413.136355
2007,"No metaliferos","Sal",2280.233517
2007,"No metaliferos","Sulfatos",1498.796999
2007,"No metaliferos","Sulfatos de magnesio",132.909116
2007,"No metaliferos","Talco",756.685984
2007,"No metaliferos","Tierras Colorantes",17.319208
2007,"No metaliferos","Turba",1121.863928
2007,"No metaliferos","Vermiculita y perlita",233.870032
2007,"No metaliferos","Witherita",3.361681
2007,"No metaliferos","Yesos",1328.478476
2007,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",1693.370111
2007,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",979.772774
2007,"Rocas de aplicacion","Arcillas Dilatadas",332.011868
2007,"Rocas de aplicacion","Arenisca",161.976325
2007,"Rocas de aplicacion","Cales",785.40191
2007,"Rocas de aplicacion","Caliza",976.157804
2007,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2075.959659
2007,"Rocas de aplicacion","Cementos",13267.630914
2007,"Rocas de aplicacion","Cuarcita",21.604516
2007,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1103.93996
2007,"Rocas de aplicacion","Demás piedras de talla o constucción",256.189104
2007,"Rocas de aplicacion","Dolomita",386.579204
2007,"Rocas de aplicacion","Granito",7424.780793
2007,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",523.75909
2007,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",1904.478271
2007,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",742.649691
2007,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",301.501162
2007,"Rocas de aplicacion","Mármoles",4143.420968
2007,"Rocas de aplicacion","Mármoles y travertinos",1632.486172
2007,"Rocas de aplicacion","Piedra pómez",13.25051
2007,"Rocas de aplicacion","Piedras talladas o aserradas",392.825538
2007,"Rocas de aplicacion","Pizarra",1019.182862
2007,"Rocas de aplicacion","Triturados pétreos",88.008523
2008,"Combustibles","Hullas",29076.621153
2008,"Metaliferos","Aluminio",16081.320175
2008,"Metaliferos","Aluminio y bauxita",4091.342894
2008,"Metaliferos","Antimonio",410.95462
2008,"Metaliferos","Arenas de escorias de siderurgia",859.277258
2008,"Metaliferos","Berilio",10.832806
2008,"Metaliferos","Bismuto",403.413337
2008,"Metaliferos","Cadmio",91.133424
2008,"Metaliferos","Cenizas y residuos",2430.61951
2008,"Metaliferos","Cinc",17149.352107
2008,"Metaliferos","Circonio",1264.800257
2008,"Metaliferos","Cobalto",5894.885903
2008,"Metaliferos","Cobre",124114.148606
2008,"Metaliferos","Cromo",4295.62785
2008,"Metaliferos","Demás desperdicios metalicos",962.48692
2008,"Metaliferos","Estaño",5729.862257
2008,"Metaliferos","Ferroaleaciones",43905.227951
2008,"Metaliferos","Hierro",92807.340198
2008,"Metaliferos","Magnesio",2349.330661
2008,"Metaliferos","Manganeso",9655.370863
2008,"Metaliferos","Min.y Conc, de metales preciosos",2104.70897
2008,"Metaliferos","Molibdeno",9771.613072
2008,"Metaliferos","Níquel",30950.401936
2008,"Metaliferos","Oro",111480.228366
2008,"Metaliferos","Plata",17208.72005
2008,"Metaliferos","Plomo",10975.960034
2008,"Metaliferos","Talio",905.05086
2008,"Metaliferos","Tantalio",531.240714
2008,"Metaliferos","Titanio",3021.67612
2008,"Metaliferos","Torio",4.374592
2008,"Metaliferos","Uranio",1416.243143
2008,"Metaliferos","Vanadio",397.589431
2008,"Metaliferos","Volframio",854.217095
2008,"No metaliferos","Abrasivos naturales",256.092298
2008,"No metaliferos","Amianto (asbesto, incluye crocidolita)",512.512348
2008,"No metaliferos","Arcillas",1065.334701
2008,"No metaliferos","Arenas",2112.605863
2008,"No metaliferos","Asfaltita",1449.487929
2008,"No metaliferos","Azufre",11604.846855
2008,"No metaliferos","Baritina",639.054581
2008,"No metaliferos","Bentonita",770.498326
2008,"No metaliferos","Boratos",1694.002521
2008,"No metaliferos","Caolín",2328.339223
2008,"No metaliferos","Creta",213.878934
2008,"No metaliferos","Cuarzo",217.579608
2008,"No metaliferos","Diatomitas",198.847009
2008,"No metaliferos","Feldespato",618.581344
2008,"No metaliferos","Fluorita",872.701231
2008,"No metaliferos","Fosfatos",7616.094148
2008,"No metaliferos","Grafito",421.130273
2008,"No metaliferos","Litio",1112.185596
2008,"No metaliferos","Magnesio",2398.214656
2008,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",688.797591
2008,"No metaliferos","Mica",195.808329
2008,"No metaliferos","Mullita",101.059766
2008,"No metaliferos","Oxidos de hierro",1019.086509
2008,"No metaliferos","Potasio",23605.977574
2008,"No metaliferos","Sal",2834.075589
2008,"No metaliferos","Sulfatos",2067.354706
2008,"No metaliferos","Sulfatos de magnesio",226.644966
2008,"No metaliferos","Talco",858.469094
2008,"No metaliferos","Tierras Colorantes",80.634862
2008,"No metaliferos","Turba",1246.943178
2008,"No metaliferos","Vermiculita y perlita",283.904279
2008,"No metaliferos","Witherita",5.832795
2008,"No metaliferos","Yesos",1432.771459
2008,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",1726.845157
2008,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1117.83652
2008,"Rocas de aplicacion","Arcillas Dilatadas",336.313923
2008,"Rocas de aplicacion","Arenisca",170.463717
2008,"Rocas de aplicacion","Cales",885.807089
2008,"Rocas de aplicacion","Caliza",1159.88183
2008,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2432.315831
2008,"Rocas de aplicacion","Cementos",14487.529525
2008,"Rocas de aplicacion","Cuarcita",9.364051
2008,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1418.660028
2008,"Rocas de aplicacion","Demás piedras de talla o constucción",267.247969
2008,"Rocas de aplicacion","Dolomita",466.717966
2008,"Rocas de aplicacion","Granito",7575.464416
2008,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",693.630259
2008,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",1985.344303
2008,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",811.193229
2008,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",319.675246
2008,"Rocas de aplicacion","Mármoles",4411.976167
2008,"Rocas de aplicacion","Mármoles y travertinos",1961.193078
2008,"Rocas de aplicacion","Piedra pómez",7.796382
2008,"Rocas de aplicacion","Piedras talladas o aserradas",417.814499
2008,"Rocas de aplicacion","Pizarra",988.856842
2008,"Rocas de aplicacion","Triturados pétreos",115.524401
2009,"Combustibles","Hullas",21554.191324
2009,"Metaliferos","Aluminio",9825.083025
2009,"Metaliferos","Aluminio y bauxita",2221.66924
2009,"Metaliferos","Antimonio",291.06628
2009,"Metaliferos","Arenas de escorias de siderurgia",521.342754
2009,"Metaliferos","Berilio",2.232131
2009,"Metaliferos","Bismuto",258.502989
2009,"Metaliferos","Cadmio",53.041539
2009,"Metaliferos","Cenizas y residuos",2784.234253
2009,"Metaliferos","Cinc",13950.280532
2009,"Metaliferos","Circonio",928.186613
2009,"Metaliferos","Cobalto",2593.524494
2009,"Metaliferos","Cobre",102767.068595
2009,"Metaliferos","Cromo",2030.469844
2009,"Metaliferos","Demás desperdicios metalicos",632.575069
2009,"Metaliferos","Estaño",4361.337359
2009,"Metaliferos","Ferroaleaciones",19231.645542
2009,"Metaliferos","Hierro",68742.404459
2009,"Metaliferos","Magnesio",1107.586886
2009,"Metaliferos","Manganeso",3862.089079
2009,"Metaliferos","Min.y Conc, de metales preciosos",1875.274868
2009,"Metaliferos","Molibdeno",3713.582031
2009,"Metaliferos","Níquel",17791.396265
2009,"Metaliferos","Oro",95381.522471
2009,"Metaliferos","Plata",14838.967399
2009,"Metaliferos","Plomo",9134.74002
2009,"Metaliferos","Talio",526.936182
2009,"Metaliferos","Tantalio",378.559839
2009,"Metaliferos","Titanio",2005.471082
2009,"Metaliferos","Torio",2.13149
2009,"Metaliferos","Uranio",1518.433596
2009,"Metaliferos","Vanadio",255.359648
2009,"Metaliferos","Volframio",504.244463
2009,"No metaliferos","Abrasivos naturales",187.598711
2009,"No metaliferos","Amianto (asbesto, incluye crocidolita)",460.94317
2009,"No metaliferos","Arcillas",828.559634
2009,"No metaliferos","Arenas",1670.996202
2009,"No metaliferos","Asfaltita",1285.118157
2009,"No metaliferos","Azufre",1858.671518
2009,"No metaliferos","Baritina",461.706295
2009,"No metaliferos","Bentonita",579.981355
2009,"No metaliferos","Boratos",1389.563001
2009,"No metaliferos","Caolín",1674.275793
2009,"No metaliferos","Creta",187.168371
2009,"No metaliferos","Cuarzo",156.600999
2009,"No metaliferos","Diatomitas",172.601962
2009,"No metaliferos","Feldespato",401.656975
2009,"No metaliferos","Fluorita",559.674518
2009,"No metaliferos","Fosfatos",2867.337728
2009,"No metaliferos","Grafito",284.758277
2009,"No metaliferos","Litio",795.656477
2009,"No metaliferos","Magnesio",1351.405378
2009,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",589.329798
2009,"No metaliferos","Mica",164.976338
2009,"No metaliferos","Mullita",68.650222
2009,"No metaliferos","Oxidos de hierro",746.434315
2009,"No metaliferos","Potasio",12172.567829
2009,"No metaliferos","Sal",2889.279032
2009,"No metaliferos","Sulfatos",1576.345637
2009,"No metaliferos","Sulfatos de magnesio",122.587241
2009,"No metaliferos","Talco",650.723147
2009,"No metaliferos","Tierras Colorantes",17.993592
2009,"No metaliferos","Turba",1048.247431
2009,"No metaliferos","Vermiculita y perlita",206.000469
2009,"No metaliferos","Witherita",3.041569
2009,"No metaliferos","Yesos",1149.111334
2009,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",1515.398075
2009,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",805.705304
2009,"Rocas de aplicacion","Arcillas Dilatadas",266.347829
2009,"Rocas de aplicacion","Arenisca",116.041341
2009,"Rocas de aplicacion","Cales",752.159695
2009,"Rocas de aplicacion","Caliza",874.50351
2009,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",1634.187643
2009,"Rocas de aplicacion","Cementos",11521.710337
2009,"Rocas de aplicacion","Cuarcita",1.031454
2009,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1030.903794
2009,"Rocas de aplicacion","Demás piedras de talla o constucción",215.245261
2009,"Rocas de aplicacion","Dolomita",360.537277
2009,"Rocas de aplicacion","Granito",6081.14369
2009,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",534.245041
2009,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",1614.587765
2009,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",643.940496
2009,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",235.489985
2009,"Rocas de aplicacion","Mármoles",3550.269146
2009,"Rocas de aplicacion","Mármoles y travertinos",1856.745437
2009,"Rocas de aplicacion","Piedra pómez",5.833316
2009,"Rocas de aplicacion","Piedras talladas o aserradas",364.21554
2009,"Rocas de aplicacion","Pizarra",742.236131
2009,"Rocas de aplicacion","Triturados pétreos",80.947162
2010,"Combustibles","Hullas",23655.485837
2010,"Metaliferos","Aluminio",13157.801924
2010,"Metaliferos","Aluminio y bauxita",3044.433296
2010,"Metaliferos","Antimonio",645.311086
2010,"Metaliferos","Arenas de escorias de siderurgia",537.821964
2010,"Metaliferos","Berilio",5.891341
2010,"Metaliferos","Bismuto",472.954165
2010,"Metaliferos","Cadmio",58.886999
2010,"Metaliferos","Cenizas y residuos",3943.655903
2010,"Metaliferos","Cinc",19275.39259
2010,"Metaliferos","Circonio",1336.490414
2010,"Metaliferos","Cobalto",3921.980448
2010,"Metaliferos","Cobre",151397.891152
2010,"Metaliferos","Cromo",3414.19347
2010,"Metaliferos","Demás desperdicios metalicos",799.800984
2010,"Metaliferos","Estaño",6168.558254
2010,"Metaliferos","Ferroaleaciones",30443.164569
2010,"Metaliferos","Hierro",115380.695822
2010,"Metaliferos","Magnesio",1518.658251
2010,"Metaliferos","Manganeso",6849.164139
2010,"Metaliferos","Min.y Conc, de metales preciosos",2268.646777
2010,"Metaliferos","Molibdeno",5380.286584
2010,"Metaliferos","Níquel",29689.251847
2010,"Metaliferos","Oro",144336.328698
2010,"Metaliferos","Plata",21263.121185
2010,"Metaliferos","Plomo",11748.158331
2010,"Metaliferos","Talio",957.459796
2010,"Metaliferos","Tantalio",719.350265
2010,"Metaliferos","Titanio",2764.133539
2010,"Metaliferos","Torio",3.050438
2010,"Metaliferos","Uranio",1597.486579
2010,"Metaliferos","Vanadio",411.029945
2010,"Metaliferos","Volframio",761.695932
2010,"No metaliferos","Abrasivos naturales",170.030997
2010,"No metaliferos","Amianto (asbesto, incluye crocidolita)",559.276151
2010,"No metaliferos","Arcillas",1060.55936
2010,"No metaliferos","Arenas",1873.084097
2010,"No metaliferos","Asfaltita",1776.191444
2010,"No metaliferos","Azufre",3221.769119
2010,"No metaliferos","Baritina",574.352296
2010,"No metaliferos","Bentonita",729.553118
2010,"No metaliferos","Boratos",1708.877185
2010,"No metaliferos","Caolín",1938.4406
2010,"No metaliferos","Creta",208.642003
2010,"No metaliferos","Cuarzo",260.085697
2010,"No metaliferos","Diatomitas",194.06398
2010,"No metaliferos","Feldespato",510.793932
2010,"No metaliferos","Fluorita",637.351274
2010,"No metaliferos","Fosfatos",3920.890248
2010,"No metaliferos","Grafito",430.469176
2010,"No metaliferos","Litio",948.61318
2010,"No metaliferos","Magnesio",2352.189736
2010,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",722.526912
2010,"No metaliferos","Mica",206.938496
2010,"No metaliferos","Mullita",121.117059
2010,"No metaliferos","Oxidos de hierro",1040.41005
2010,"No metaliferos","Potasio",16573.99554
2010,"No metaliferos","Sal",3552.476738
2010,"No metaliferos","Sulfatos",1792.027073
2010,"No metaliferos","Sulfatos de magnesio",220.408281
2010,"No metaliferos","Talco",800.307643
2010,"No metaliferos","Tierras Colorantes",21.837191
2010,"No metaliferos","Turba",1063.242404
2010,"No metaliferos","Vermiculita y perlita",206.943495
2010,"No metaliferos","Witherita",2.724861
2010,"No metaliferos","Yesos",1120.29251
2010,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",1856.333369
2010,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1056.223791
2010,"Rocas de aplicacion","Arcillas Dilatadas",299.716651
2010,"Rocas de aplicacion","Arenisca",149.010042
2010,"Rocas de aplicacion","Cales",884.04557
2010,"Rocas de aplicacion","Caliza",977.593665
2010,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",1834.331297
2010,"Rocas de aplicacion","Cementos",12447.996751
2010,"Rocas de aplicacion","Cuarcita",3.543588
2010,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1177.896991
2010,"Rocas de aplicacion","Demás piedras de talla o constucción",235.451147
2010,"Rocas de aplicacion","Dolomita",482.67767
2010,"Rocas de aplicacion","Granito",6821.122976
2010,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",500.142538
2010,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",1737.538922
2010,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",666.367291
2010,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",256.249044
2010,"Rocas de aplicacion","Mármoles",3738.309513
2010,"Rocas de aplicacion","Mármoles y travertinos",2452.290894
2010,"Rocas de aplicacion","Piedra pómez",0.814956
2010,"Rocas de aplicacion","Piedras talladas o aserradas",402.202585
2010,"Rocas de aplicacion","Pizarra",784.966878
2010,"Rocas de aplicacion","Triturados pétreos",71.890834
2011,"Combustibles","Hullas",34063.490872
2011,"Metaliferos","Aluminio",13396.736334
2011,"Metaliferos","Aluminio y bauxita",3788.336642
2011,"Metaliferos","Antimonio",743.785564
2011,"Metaliferos","Arenas de escorias de siderurgia",491.001196
2011,"Metaliferos","Berilio",7.062318
2011,"Metaliferos","Bismuto",540.09752
2011,"Metaliferos","Cadmio",49.456384
2011,"Metaliferos","Cenizas y residuos",4976.213221
2011,"Metaliferos","Cinc",20786.510729
2011,"Metaliferos","Circonio",1975.169007
2011,"Metaliferos","Cobalto",3854.802926
2011,"Metaliferos","Cobre",178445.349582
2011,"Metaliferos","Cromo",4168.505848
2011,"Metaliferos","Demás desperdicios metalicos",1191.537821
2011,"Metaliferos","Estaño",8750.588409
2011,"Metaliferos","Ferroaleaciones",35660.091317
2011,"Metaliferos","Hierro",161309.503887
2011,"Metaliferos","Magnesio",1660.757621
2011,"Metaliferos","Manganeso",6880.459273
2011,"Metaliferos","Min.y Conc, de metales preciosos",3389.140035
2011,"Metaliferos","Molibdeno",6355.440458
2011,"Metaliferos","Níquel",30525.185742
2011,"Metaliferos","Oro",232402.746163
2011,"Metaliferos","Plata",36968.279852
2011,"Metaliferos","Plomo",16088.963981
2011,"Metaliferos","Talio",1287.831995
2011,"Metaliferos","Tantalio",872.369157
2011,"Metaliferos","Titanio",3966.759689
2011,"Metaliferos","Torio",26.8762
2011,"Metaliferos","Uranio",1618.558968
2011,"Metaliferos","Vanadio",653.599918
2011,"Metaliferos","Volframio",1392.174925
2011,"No metaliferos","Abrasivos naturales",197.460488
2011,"No metaliferos","Amianto (asbesto, incluye crocidolita)",576.452461
2011,"No metaliferos","Arcillas",1090.416838
2011,"No metaliferos","Arenas",2213.38572
2011,"No metaliferos","Asfaltita",1230.808849
2011,"No metaliferos","Azufre",5969.442986
2011,"No metaliferos","Baritina",745.946676
2011,"No metaliferos","Bentonita",829.379182
2011,"No metaliferos","Boratos",1910.469171
2011,"No metaliferos","Caolín",2024.842411
2011,"No metaliferos","Creta",210.907099
2011,"No metaliferos","Cuarzo",344.276976
2011,"No metaliferos","Diatomitas",201.976572
2011,"No metaliferos","Feldespato",572.207765
2011,"No metaliferos","Fluorita",1070.074579
2011,"No metaliferos","Fosfatos",5652.094102
2011,"No metaliferos","Grafito",633.379469
2011,"No metaliferos","Litio",1109.058641
2011,"No metaliferos","Magnesio",2568.098856
2011,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",754.717758
2011,"No metaliferos","Mica",245.473424
2011,"No metaliferos","Mullita",168.292096
2011,"No metaliferos","Oxidos de hierro",1186.159072
2011,"No metaliferos","Potasio",20973.846511
2011,"No metaliferos","Sal",4059.116018
2011,"No metaliferos","Sulfatos",2018.038249
2011,"No metaliferos","Sulfatos de magnesio",240.519923
2011,"No metaliferos","Talco",903.817167
2011,"No metaliferos","Tierras Colorantes",24.639603
2011,"No metaliferos","Turba",1281.386668
2011,"No metaliferos","Vermiculita y perlita",285.690386
2011,"No metaliferos","Witherita",3.292485
2011,"No metaliferos","Yesos",1292.707598
2011,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",2897.402434
2011,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1156.767914
2011,"Rocas de aplicacion","Arcillas Dilatadas",343.747094
2011,"Rocas de aplicacion","Arenisca",161.531771
2011,"Rocas de aplicacion","Cales",1089.779926
2011,"Rocas de aplicacion","Caliza",1124.419322
2011,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",1791.247502
2011,"Rocas de aplicacion","Cementos",13111.740891
2011,"Rocas de aplicacion","Cuarcita",0.077921
2011,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1469.000818
2011,"Rocas de aplicacion","Demás piedras de talla o constucción",368.138167
2011,"Rocas de aplicacion","Dolomita",585.59177
2011,"Rocas de aplicacion","Granito",7591.621456
2011,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",544.662345
2011,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2098.978747
2011,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",632.411354
2011,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",262.394021
2011,"Rocas de aplicacion","Mármoles",3985.341617
2011,"Rocas de aplicacion","Mármoles y travertinos",2618.330066
2011,"Rocas de aplicacion","Piedra pómez",1.365246
2011,"Rocas de aplicacion","Piedras talladas o aserradas",413.476162
2011,"Rocas de aplicacion","Pizarra",810.145137
2011,"Rocas de aplicacion","Triturados pétreos",89.107492
2012,"Combustibles","Hullas",31780.253387
2012,"Metaliferos","Aluminio",13997.490422
2012,"Metaliferos","Aluminio y bauxita",3799.547759
2012,"Metaliferos","Antimonio",711.287949
2012,"Metaliferos","Arenas de escorias de siderurgia",712.116936
2012,"Metaliferos","Berilio",7.297215
2012,"Metaliferos","Bismuto",519.251759
2012,"Metaliferos","Cadmio",36.266917
2012,"Metaliferos","Cenizas y residuos",3805.594637
2012,"Metaliferos","Cinc",19190.462931
2012,"Metaliferos","Circonio",1628.702517
2012,"Metaliferos","Cobalto",2857.348162
2012,"Metaliferos","Cobre",174586.668585
2012,"Metaliferos","Cromo",3468.135566
2012,"Metaliferos","Demás desperdicios metalicos",1111.355039
2012,"Metaliferos","Estaño",6877.263666
2012,"Metaliferos","Ferroaleaciones",32071.486594
2012,"Metaliferos","Hierro",139425.548995
2012,"Metaliferos","Magnesio",1596.018207
2012,"Metaliferos","Manganeso",5469.155025
2012,"Metaliferos","Min.y Conc, de metales preciosos",3633.836909
2012,"Metaliferos","Molibdeno",5092.478013
2012,"Metaliferos","Níquel",25299.695314
2012,"Metaliferos","Oro",365781.138514
2012,"Metaliferos","Plata",33569.046367
2012,"Metaliferos","Plomo",15039.648323
2012,"Metaliferos","Talio",847.353995
2012,"Metaliferos","Tantalio",916.803072
2012,"Metaliferos","Titanio",5261.118319
2012,"Metaliferos","Torio",12.671315
2012,"Metaliferos","Uranio",975.061328
2012,"Metaliferos","Vanadio",627.159008
2012,"Metaliferos","Volframio",1210.301322
2012,"No metaliferos","Abrasivos naturales",113.277118
2012,"No metaliferos","Amianto (asbesto, incluye crocidolita)",679.296748
2012,"No metaliferos","Arcillas",1077.63087
2012,"No metaliferos","Arenas",1968.69614
2012,"No metaliferos","Asfaltita",1441.421536
2012,"No metaliferos","Azufre",6162.985432
2012,"No metaliferos","Baritina",1026.568305
2012,"No metaliferos","Bentonita",833.988898
2012,"No metaliferos","Boratos",1973.131098
2012,"No metaliferos","Caolín",1910.912693
2012,"No metaliferos","Creta",206.7347
2012,"No metaliferos","Cuarzo",298.787981
2012,"No metaliferos","Diatomitas",208.226501
2012,"No metaliferos","Feldespato",566.5119
2012,"No metaliferos","Fluorita",913.512494
2012,"No metaliferos","Fosfatos",5991.493787
2012,"No metaliferos","Grafito",494.838517
2012,"No metaliferos","Litio",1144.36761
2012,"No metaliferos","Magnesio",2193.039439
2012,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",877.736297
2012,"No metaliferos","Mica",242.961076
2012,"No metaliferos","Mullita",143.497524
2012,"No metaliferos","Oxidos de hierro",1220.020246
2012,"No metaliferos","Potasio",20115.900703
2012,"No metaliferos","Sal",3429.534286
2012,"No metaliferos","Sulfatos",1976.435942
